date-time,CurrencyPair,Time Frame,spread,high,open,close,low,volume,cp-stddev,rsi,MovingAvg5,MovingAvg14,MovingAvg30,MovingAvg60,MovingAvg120,MovingAvg240,MovingAvg500,ORDER
2025.06.06 22:50,USDJPY,1 Minutes,1.00000000,144.81200000,144.80900000,144.81000000,144.80000000,53.00000000,0.01039237,48.39869636,144.80650053,144.80795703,144.81646434,144.83373724,144.83086389,144.71990859,144.44136416,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,7.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,6.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,6.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,7.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,2.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,2.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,1.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,3.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,5.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,2.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:51,USDJPY,1 Minutes,0.00000000,144.81900000,144.81100000,144.81500000,144.80800000,109.00000000,0.01022877,51.67666362,144.80820043,144.80846010,144.81641553,144.83342495,144.83073169,144.72030481,144.44211143,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,0.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,0.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,0.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,0.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,0.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,1.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,3.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,1.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,6.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,0.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,2.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:52,USDJPY,1 Minutes,5.00000000,144.82000000,144.81500000,144.81600000,144.80800000,102.00000000,0.00993110,52.06037889,144.80976034,144.80899866,144.81640168,144.83313453,144.83060892,144.72070354,144.44285921,BUY
2025.06.06 22:53,USDJPY,1 Minutes,5.00000000,144.82600000,144.81300000,144.81900000,144.81200000,99.00000000,0.00842032,54.10136462,144.81160827,144.80971305,144.81648829,144.83289896,144.83051218,144.72111311,144.44361149,BUY
2025.06.06 22:53,USDJPY,1 Minutes,3.00000000,144.82600000,144.81300000,144.81900000,144.81200000,99.00000000,0.00842032,54.10136462,144.81160827,144.80971305,144.81648829,144.83289896,144.83051218,144.72111311,144.44361149,BUY
2025.06.06 22:53,USDJPY,1 Minutes,2.00000000,144.82600000,144.81300000,144.81900000,144.81200000,99.00000000,0.00842032,54.10136462,144.81160827,144.80971305,144.81648829,144.83289896,144.83051218,144.72111311,144.44361149,BUY
